image_path,annotation_path,country,split,label,label_name,source_object_label,patch_source,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,patch_xmin,patch_ymin,patch_xmax,patch_ymax,image_width,image_height
datasets/rdd2022/China_Drone/train/images/China_Drone_002388.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002388.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,424,241,512,512,160,160,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002389.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002389.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,140,1,237,245,30,0,347,317,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002390.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002390.xml,China_Drone,train,0,non_pothole,D00,annotation_box,1,1,259,194,0,0,335,335,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002391.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002391.xml,China_Drone,train,0,non_pothole,D10,annotation_box,91,325,355,378,52,169,395,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002392.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002392.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,156,68,378,137,122,0,411,289,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002392.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002392.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,386,68,512,140,348,22,512,186,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002393.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002393.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,166,1,303,83,146,0,324,178,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002394.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002394.xml,China_Drone,train,0,non_pothole,D00,annotation_box,177,193,198,433,32,157,344,469,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002395.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002395.xml,China_Drone,train,0,non_pothole,D10,annotation_box,29,207,294,237,0,50,344,394,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002395.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002395.xml,China_Drone,train,0,non_pothole,D10,annotation_box,323,236,426,264,308,183,442,317,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002396.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002396.xml,China_Drone,train,0,non_pothole,D10,annotation_box,94,224,512,294,0,0,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002397.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002397.xml,China_Drone,train,0,non_pothole,D10,annotation_box,298,79,511,122,235,0,512,277,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002397.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002397.xml,China_Drone,train,0,non_pothole,D00,annotation_box,364,50,381,282,210,15,512,317,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002398.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002398.xml,China_Drone,train,0,non_pothole,D10,annotation_box,106,206,512,278,0,0,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002399.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002399.xml,China_Drone,train,0,non_pothole,D00,annotation_box,333,282,512,343,279,196,512,429,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002399.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002399.xml,China_Drone,train,0,non_pothole,D00,annotation_box,75,309,101,408,24,294,153,423,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_002400.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002400.xml,China_Drone,train,0,non_pothole,D00,annotation_box,304,312,366,511,206,253,465,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000000.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000000.xml,China_MotorBike,train,0,non_pothole,Repair,annotation_box,141,64,512,512,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000000.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000000.xml,China_MotorBike,train,0,non_pothole,D20,annotation_box,169,1,512,180,66,0,512,446,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000000.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000000.xml,China_MotorBike,train,0,non_pothole,D20,annotation_box,419,180,512,295,362,162,512,312,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000000.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000000.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,124,1,148,45,108,0,165,57,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000001.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000001.xml,China_MotorBike,train,1,pothole,D40,annotation_box,203,214,238,294,168,202,272,306,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000002.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000002.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,202,187,244,512,12,90,434,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000002.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000002.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,198,1,254,141,135,0,317,182,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000003.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000003.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,162,2,226,315,0,0,407,407,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000003.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000003.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,367,349,423,509,291,304,499,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000003.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000003.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,228,294,307,327,216,259,319,362,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000003.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000003.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,157,331,223,425,129,317,251,439,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000003.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000003.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,151,428,191,510,118,405,225,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000004.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000004.xml,China_MotorBike,train,0,non_pothole,Repair,annotation_box,1,137,511,419,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000005.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000005.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,225,268,401,290,198,164,427,393,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000005.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000005.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,385,249,509,280,351,184,512,345,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000005.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000005.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,1,318,239,346,0,178,309,487,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000005.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000005.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,65,64,216,95,42,0,238,196,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000006.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000006.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,196,384,333,400,176,303,354,481,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000006.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000006.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,385,324,512,367,347,263,512,428,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000006.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000006.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,427,283,456,332,410,276,474,340,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000007.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000007.xml,China_MotorBike,train,0,non_pothole,Repair,annotation_box,1,37,255,439,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000007.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000007.xml,China_MotorBike,train,0,non_pothole,D20,annotation_box,266,228,512,412,192,160,512,480,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000007.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000007.xml,China_MotorBike,train,0,non_pothole,D20,annotation_box,268,112,386,183,250,71,403,224,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000007.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000007.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,97,425,134,512,59,399,172,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000008.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000008.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,218,194,272,512,38,99,451,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000008.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000008.xml,China_MotorBike,train,0,non_pothole,D20,annotation_box,176,115,431,196,138,0,470,332,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000008.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000008.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,243,10,276,113,192,0,326,134,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000009.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000009.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,44,343,93,510,0,295,217,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000010.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000010.xml,China_MotorBike,train,1,pothole,D40,annotation_box,236,75,262,95,232,68,266,102,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000011.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000011.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,143,1,189,228,18,0,313,295,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000011.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000011.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,105,227,183,396,34,202,254,422,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000011.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000011.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,266,411,333,510,235,383,364,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000011.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000011.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,281,283,315,447,192,258,405,471,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000011.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000011.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,330,349,416,503,273,312,473,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000011.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000011.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,191,208,273,243,178,172,285,279,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000012.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000012.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,355,211,504,507,127,127,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000012.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000012.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,72,37,221,507,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000013.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000013.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,1,241,509,351,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000013.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000013.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,421,292,476,505,235,235,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000014.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000014.xml,China_MotorBike,train,0,non_pothole,D20,annotation_box,1,357,170,407,0,272,220,492,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000014.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000014.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,169,368,404,429,134,206,440,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000014.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000014.xml,China_MotorBike,train,0,non_pothole,D20,annotation_box,402,393,512,455,369,352,512,495,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000014.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000014.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,57,77,502,142,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000015.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000015.xml,China_MotorBike,train,0,non_pothole,Repair,annotation_box,1,25,512,379,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000016.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000016.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,1,197,512,248,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000017.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000017.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,28,1,193,512,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000017.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000017.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,325,42,511,492,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000017.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000017.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,209,40,317,55,193,0,333,140,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000018.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000018.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,266,7,283,217,138,0,411,273,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000018.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000018.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,399,226,512,244,365,162,512,309,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000018.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000018.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,196,446,333,457,176,334,354,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000019.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000019.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,14,59,90,75,2,18,101,117,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000019.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000019.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,52,79,150,500,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000019.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000019.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,103,50,203,65,88,0,218,130,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000020.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000020.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,277,82,333,510,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000020.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000020.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,1,217,302,241,0,34,391,425,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000021.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000021.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,1,401,511,454,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000022.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000022.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,19,215,169,509,0,130,382,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000023.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000023.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,1,259,512,348,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000024.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000024.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,217,106,252,512,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000025.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000025.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,159,190,175,259,122,180,212,270,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000025.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000025.xml,China_MotorBike,train,0,non_pothole,Repair,annotation_box,43,3,167,74,24,0,185,161,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000025.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000025.xml,China_MotorBike,train,0,non_pothole,Repair,annotation_box,17,11,90,46,6,0,101,95,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000025.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000025.xml,China_MotorBike,train,0,non_pothole,Repair,annotation_box,155,312,444,511,112,136,488,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000025.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000025.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,5,472,159,510,0,312,200,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000026.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000026.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,200,1,233,512,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000026.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000026.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,218,429,297,452,206,389,309,492,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000026.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000026.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,420,462,512,511,392,392,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000027.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000027.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,276,137,365,470,79,79,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000028.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000028.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,201,31,234,512,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000029.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000029.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,210,123,277,172,200,104,287,191,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000029.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000029.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,279,133,401,173,260,74,419,233,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000029.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000029.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,247,175,283,418,107,138,423,454,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000029.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000029.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,2,281,247,362,0,162,318,480,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000029.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000029.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,235,363,245,427,198,354,281,437,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000029.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000029.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,246,428,353,505,230,373,369,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000030.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000030.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,65,283,512,367,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000030.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000030.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,1,288,68,416,0,269,166,435,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000030.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000030.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,3,176,70,284,0,160,140,300,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000031.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000031.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,40,271,512,320,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000031.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000031.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,16,1,235,16,0,0,285,285,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000032.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000032.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,11,125,200,461,0,74,437,511,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000032.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000032.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,67,413,111,509,26,387,151,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000032.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000032.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,269,155,418,506,56,56,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000032.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000032.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,342,116,504,179,301,42,512,253,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000033.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000033.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,74,8,149,49,62,0,160,98,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000033.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000033.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,67,1,101,185,0,0,239,239,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000033.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000033.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,101,185,470,511,32,32,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000033.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000033.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,369,337,512,351,326,251,512,437,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000034.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000034.xml,China_MotorBike,train,0,non_pothole,D10,annotation_box,1,226,512,287,0,0,512,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000035.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000035.xml,China_MotorBike,train,1,pothole,D40,annotation_box,118,284,207,510,16,218,310,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000036.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000036.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,219,115,391,439,91,66,512,487,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000036.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000036.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,7,207,127,494,0,139,373,512,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000036.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000036.xml,China_MotorBike,train,0,non_pothole,D00,annotation_box,63,97,168,245,20,75,212,267,512,512
